Axial Force,Moment X,Moment Y,N.A. Depth,N.A. Angle,D_t,eps_s
-83.002495,-307.327362,-89.629372,9.276917,210.000000,25.450142,0.006102
-83.002495,-282.215088,-120.259544,9.695333,220.000000,25.230711,0.005608
-83.002495,-249.175613,-150.417465,9.572260,230.000000,24.244656,0.005365
-83.002495,-204.796432,-181.387741,8.841794,240.000000,22.521940,0.005415
-83.002495,-155.354706,-203.849960,7.477818,250.000000,20.114906,0.005915
-83.002495,-83.551193,-223.154358,5.608281,260.000000,17.096691,0.007170
-83.002495,-0.000098,-229.989746,3.216783,270.000000,13.559004,0.011253
-83.002495,83.551277,-223.154358,5.608284,280.000000,17.096697,0.007170
-83.002495,155.354752,-203.849915,7.477820,290.000000,20.114910,0.005915
-83.002495,204.796463,-181.387695,8.841795,300.000000,22.521940,0.005415
-83.002495,249.175613,-150.417419,9.572262,310.000000,24.244658,0.005365
-83.002495,282.215118,-120.259521,9.695333,320.000000,25.230709,0.005608
-83.002495,307.327362,-89.629341,9.276916,330.000000,25.450142,0.006102
-83.002495,327.796875,-59.157482,8.507709,340.000000,24.896284,0.006742
-83.002495,340.282196,-31.556747,7.282748,350.000000,23.585966,0.007835
-110.669998,334.832214,0.000021,5.370703,0.000000,21.559002,0.010550
-110.669998,326.216400,30.733622,6.917910,10.000000,23.585966,0.008433
-110.669998,313.100494,59.231262,8.115396,20.000000,24.896286,0.007237
-110.669998,294.589264,88.510498,8.935607,30.000000,25.450142,0.006469
-110.669998,271.427002,117.726463,9.357628,40.000000,25.230709,0.005937
-110.669998,239.799118,147.523590,9.237420,50.000000,24.244654,0.005686
-110.669998,200.334396,174.482239,8.544250,60.000000,22.521938,0.005726
-110.669998,153.416092,193.385757,7.192389,70.000000,20.114902,0.006288
-110.669998,82.114861,212.639404,5.385425,80.000000,17.096689,0.007611
-110.669998,-0.000002,217.428574,3.027147,90.000000,13.559000,0.012177
-110.669998,-82.114861,212.639404,5.385426,100.000000,17.096689,0.007611
-110.669998,-153.416107,193.385803,7.192389,110.000000,20.114902,0.006288
-110.669998,-200.334366,174.482193,8.544250,120.000000,22.521938,0.005726
-110.669998,-239.799088,147.523575,9.237420,130.000000,24.244654,0.005686
-110.669998,-271.426971,117.726509,9.357628,140.000000,25.230709,0.005937
-110.669998,-294.589203,88.510521,8.935608,150.000000,25.450142,0.006469
-110.669998,-313.100433,59.231281,8.115397,160.000000,24.896286,0.007237
-110.669998,-326.216461,30.733664,6.917912,170.000000,23.585970,0.008433
-110.669998,-334.832245,-0.000031,5.370704,180.000000,21.559002,0.010550
-110.669998,-326.216400,-30.733637,6.917910,190.000000,23.585968,0.008433
-110.669998,-313.100464,-59.231281,8.115397,200.000000,24.896286,0.007237
-110.669998,-294.589264,-88.510521,8.935608,210.000000,25.450142,0.006469
-110.669998,-271.426971,-117.726479,9.357628,220.000000,25.230711,0.005937
-110.669998,-239.799088,-147.523544,9.237419,230.000000,24.244656,0.005686
-110.669998,-200.334457,-174.482224,8.544251,240.000000,22.521940,0.005726
-110.669998,-153.416122,-193.385803,7.192390,250.000000,20.114906,0.006288
-110.669998,-82.114937,-212.639389,5.385427,260.000000,17.096691,0.007611
-110.669998,-0.000100,-217.428528,3.027149,270.000000,13.559004,0.012177
-110.669998,82.115036,-212.639359,5.385429,280.000000,17.096697,0.007611
-110.669998,153.416199,-193.385757,7.192392,290.000000,20.114910,0.006288
-110.669998,200.334473,-174.482178,8.544251,300.000000,22.521940,0.005726
-110.669998,239.799149,-147.523514,9.237421,310.000000,24.244658,0.005686
-110.669998,271.427002,-117.726448,9.357627,320.000000,25.230709,0.005937
-110.669998,294.589233,-88.510490,8.935606,330.000000,25.450142,0.006469
-110.669998,313.100494,-59.231243,8.115396,340.000000,24.896284,0.007237
-110.669998,326.216400,-30.733603,6.917909,350.000000,23.585966,0.008433
-138.337494,318.199768,0.000026,5.022640,0.000000,21.559002,0.011523
-138.337494,311.584900,29.296448,6.591558,10.000000,23.585966,0.009024
-138.337494,298.102264,59.308155,7.743253,20.000000,24.896286,0.007753
-138.337494,281.680420,87.250618,8.606105,30.000000,25.450142,0.006850
-138.337494,258.837250,115.777557,9.005916,40.000000,25.230709,0.006305
-138.337494,230.862839,142.948624,8.910417,50.000000,24.244654,0.006023
-138.337494,195.860123,167.505630,8.256388,60.000000,22.521938,0.006047
-138.337494,151.321732,182.814102,6.916502,70.000000,20.114902,0.006679
-138.337494,81.306297,201.594193,5.151464,80.000000,17.096689,0.008116
-138.337494,0.000001,204.755478,2.853065,90.000000,13.559000,0.013134
-138.337494,-81.306290,201.594238,5.151465,100.000000,17.096689,0.008116
-138.337494,-151.321716,182.814087,6.916502,110.000000,20.114902,0.006679
-138.337494,-195.860123,167.505630,8.256388,120.000000,22.521938,0.006047
-138.337494,-230.862808,142.948578,8.910418,130.000000,24.244654,0.006023
-138.337494,-258.837250,115.777596,9.005916,140.000000,25.230709,0.006305
-138.337494,-281.680420,87.250648,8.606106,150.000000,25.450142,0.006850
-138.337494,-298.102234,59.308167,7.743254,160.000000,24.896286,0.007753
-138.337494,-311.584930,29.296488,6.591560,170.000000,23.585970,0.009024
-138.337494,-318.199768,-0.000031,5.022639,180.000000,21.559002,0.011523
-138.337494,-311.584930,-29.296465,6.591559,190.000000,23.585968,0.009024
-138.337494,-298.102203,-59.308155,7.743253,200.000000,24.896286,0.007753
-138.337494,-281.680420,-87.250648,8.606105,210.000000,25.450142,0.006850
-138.337494,-258.837250,-115.777565,9.005917,220.000000,25.230711,0.006305
-138.337494,-230.862854,-142.948563,8.910418,230.000000,24.244656,0.006023
-138.337494,-195.860184,-167.505600,8.256389,240.000000,22.521940,0.006047
-138.337494,-151.321747,-182.814087,6.916503,250.000000,20.114906,0.006679
-138.337494,-81.306343,-201.594223,5.151466,260.000000,17.096691,0.008116
-138.337494,-0.000100,-204.755478,2.853068,270.000000,13.559004,0.013134
-138.337494,81.306419,-201.594238,5.151470,280.000000,17.096697,0.008116
-138.337494,151.321823,-182.814087,6.916505,290.000000,20.114910,0.006679
-138.337494,195.860229,-167.505554,8.256389,300.000000,22.521940,0.006047
-138.337494,230.862915,-142.948563,8.910419,310.000000,24.244658,0.006023
-138.337494,258.837280,-115.777527,9.005916,320.000000,25.230709,0.006305
-138.337494,281.680389,-87.250603,8.606104,330.000000,25.450142,0.006850
-138.337494,298.102264,-59.308125,7.743252,340.000000,24.896284,0.007753
-138.337494,311.584930,-29.296425,6.591558,350.000000,23.585966,0.009024
-166.004990,301.361115,0.000026,4.703146,0.000000,21.559002,0.012544
-166.004990,295.037109,29.726229,6.235178,10.000000,23.585966,0.009740
-166.004990,282.861816,58.898701,7.363708,20.000000,24.896286,0.008333
-166.004990,268.376556,86.004860,8.278855,30.000000,25.450142,0.007259
-166.004990,246.192947,113.694214,8.665255,40.000000,25.230709,0.006691
-166.004990,222.303909,136.840637,8.569550,50.000000,24.244654,0.006402
-166.004990,190.420792,158.911926,7.914567,60.000000,22.521938,0.006460
-166.004990,149.121216,172.141708,6.650379,70.000000,20.114902,0.007086
-166.004990,83.612778,188.821533,4.915531,80.000000,17.096689,0.008673
-166.004990,0.000001,191.969788,2.639750,90.000000,13.559000,0.014478
-166.004990,-83.612770,188.821533,4.915531,100.000000,17.096689,0.008673
-166.004990,-149.121216,172.141678,6.650379,110.000000,20.114902,0.007086
-166.004990,-190.420792,158.911942,7.914566,120.000000,22.521938,0.006460
-166.004990,-222.303894,136.840622,8.569550,130.000000,24.244654,0.006402
-166.004990,-246.192932,113.694244,8.665255,140.000000,25.230709,0.006691
-166.004990,-268.376556,86.004906,8.278856,150.000000,25.450142,0.007259
-166.004990,-282.861786,58.898731,7.363710,160.000000,24.896286,0.008333
-166.004990,-295.037109,29.726257,6.235181,170.000000,23.585970,0.009740
-166.004990,-301.361084,-0.000031,4.703146,180.000000,21.559002,0.012544
-166.004990,-295.037140,-29.726244,6.235180,190.000000,23.585968,0.009740
-166.004990,-282.861786,-58.898724,7.363709,200.000000,24.896286,0.008333
-166.004990,-268.376587,-86.004890,8.278856,210.000000,25.450142,0.007259
-166.004990,-246.192947,-113.694214,8.665256,220.000000,25.230711,0.006691
-166.004990,-222.303909,-136.840622,8.569550,230.000000,24.244656,0.006402
-166.004990,-190.420822,-158.911957,7.914567,240.000000,22.521940,0.006460
-166.004990,-149.121262,-172.141724,6.650380,250.000000,20.114906,0.007086
-166.004990,-83.612831,-188.821518,4.915532,260.000000,17.096691,0.008673
-166.004990,-0.000113,-191.969833,2.639753,270.000000,13.559004,0.014478
-166.004990,83.612900,-188.821518,4.915535,280.000000,17.096697,0.008673
-166.004990,149.121353,-172.141724,6.650382,290.000000,20.114910,0.007086
-166.004990,190.420883,-158.911957,7.914568,300.000000,22.521940,0.006460
-166.004990,222.303970,-136.840607,8.569551,310.000000,24.244658,0.006402
-166.004990,246.192978,-113.694191,8.665255,320.000000,25.230709,0.006691
-166.004990,268.376556,-86.004852,8.278854,330.000000,25.450142,0.007259
-166.004990,282.861786,-58.898685,7.363707,340.000000,24.896284,0.008333
-166.004990,295.037109,-29.726221,6.235178,350.000000,23.585966,0.009740
-193.672485,284.342072,0.000028,4.409970,0.000000,21.559002,0.013610
-193.672485,277.577240,30.867640,5.884986,10.000000,23.585966,0.010527
-193.672485,267.067352,58.385098,7.046179,20.000000,24.896286,0.008867
-193.672485,252.423782,85.734772,7.928038,30.000000,25.450142,0.007736
-193.672485,233.429550,110.121040,8.312410,40.000000,25.230709,0.007124
-193.672485,212.899658,130.455750,8.209417,50.000000,24.244654,0.006836
-193.672485,183.603531,148.953629,7.566531,60.000000,22.521938,0.006918
-193.672485,146.861572,161.388824,6.394518,70.000000,20.114902,0.007510
-193.672485,86.001930,175.872482,4.692894,80.000000,17.096689,0.009251
-193.672485,-0.000001,179.081161,2.497118,90.000000,13.559000,0.015505
-193.672485,-86.001915,175.872482,4.692894,100.000000,17.096689,0.009251
-193.672485,-146.861572,161.388840,6.394518,110.000000,20.114902,0.007510
-193.672485,-183.603516,148.953659,7.566531,120.000000,22.521938,0.006918
-193.672485,-212.899643,130.455750,8.209417,130.000000,24.244654,0.006836
-193.672485,-233.429520,110.121071,8.312410,140.000000,25.230709,0.007124
-193.672485,-252.423782,85.734810,7.928039,150.000000,25.450142,0.007736
-193.672485,-267.067322,58.385143,7.046180,160.000000,24.896286,0.008867
-193.672485,-277.577240,30.867676,5.884988,170.000000,23.585970,0.010527
-193.672485,-284.342072,-0.000031,4.409970,180.000000,21.559002,0.013610
-193.672485,-277.577240,-30.867661,5.884987,190.000000,23.585968,0.010527
-193.672485,-267.067261,-58.385117,7.046179,200.000000,24.896286,0.008867
-193.672485,-252.423767,-85.734802,7.928038,210.000000,25.450142,0.007736
-193.672485,-233.429520,-110.121040,8.312411,220.000000,25.230711,0.007124
-193.672485,-212.899719,-130.455750,8.209417,230.000000,24.244656,0.006836
-193.672485,-183.603531,-148.953629,7.566532,240.000000,22.521940,0.006918
-193.672485,-146.861603,-161.388794,6.394519,250.000000,20.114906,0.007510
-193.672485,-86.001984,-175.872452,4.692895,260.000000,17.096691,0.009251
-193.672485,-0.000116,-179.081177,2.497120,270.000000,13.559004,0.015504
-193.672485,86.002045,-175.872437,4.692898,280.000000,17.096697,0.009251
-193.672485,146.861664,-161.388779,6.394520,290.000000,20.114910,0.007510
-193.672485,183.603577,-148.953598,7.566532,300.000000,22.521940,0.006918
-193.672485,212.899704,-130.455704,8.209418,310.000000,24.244658,0.006836
-193.672485,233.429550,-110.121025,8.312410,320.000000,25.230709,0.007124
-193.672485,252.423813,-85.734772,7.928038,330.000000,25.450142,0.007736
-193.672485,267.067322,-58.385086,7.046178,340.000000,24.896284,0.008867
-193.672485,277.577240,-30.867622,5.884986,350.000000,23.585966,0.010527
-221.339996,267.167145,0.000027,4.141037,0.000000,21.559002,0.014722
-221.339996,259.926208,32.056820,5.559665,10.000000,23.585966,0.011348
-221.339996,251.135391,57.855595,6.746263,20.000000,24.896286,0.009416
-221.339996,236.176987,84.450798,7.579266,30.000000,25.450142,0.008253
-221.339996,220.441025,104.742683,7.956572,40.000000,25.230709,0.007599
-221.339996,199.952454,124.920692,7.853457,50.000000,24.244654,0.007305
-221.339996,176.794205,138.832138,7.232969,60.000000,22.521938,0.007398
-221.339996,144.708817,150.688019,6.135115,70.000000,20.114902,0.007975
-221.339996,88.772095,162.778824,4.470202,80.000000,17.096689,0.009886
-221.339996,0.000001,166.150421,2.366220,90.000000,13.559000,0.016556
-221.339996,-88.772064,162.778824,4.470202,100.000000,17.096689,0.009886
-221.339996,-144.708817,150.688034,6.135116,110.000000,20.114902,0.007975
-221.339996,-176.794189,138.832153,7.232969,120.000000,22.521938,0.007398
-221.339996,-199.952393,124.920662,7.853458,130.000000,24.244654,0.007305
-221.339996,-220.440964,104.742714,7.956572,140.000000,25.230709,0.007599
-221.339996,-236.176987,84.450829,7.579267,150.000000,25.450142,0.008253
-221.339996,-251.135376,57.855640,6.746264,160.000000,24.896286,0.009416
-221.339996,-259.926178,32.056854,5.559666,170.000000,23.585970,0.011348
-221.339996,-267.167175,-0.000041,4.141037,180.000000,21.559002,0.014722
-221.339996,-259.926239,-32.056839,5.559666,190.000000,23.585968,0.011348
-221.339996,-251.135391,-57.855606,6.746264,200.000000,24.896286,0.009416
-221.339996,-236.177002,-84.450829,7.579267,210.000000,25.450142,0.008253
-221.339996,-220.441025,-104.742714,7.956573,220.000000,25.230711,0.007599
-221.339996,-199.952438,-124.920677,7.853457,230.000000,24.244656,0.007305
-221.339996,-176.794235,-138.832169,7.232970,240.000000,22.521940,0.007398
-221.339996,-144.708847,-150.688034,6.135117,250.000000,20.114906,0.007975
-221.339996,-88.772125,-162.778854,4.470204,260.000000,17.096691,0.009886
-221.339996,-0.000121,-166.150452,2.366223,270.000000,13.559004,0.016556
-221.339996,88.772209,-162.778854,4.470207,280.000000,17.096697,0.009886
-221.339996,144.708954,-150.688034,6.135118,290.000000,20.114910,0.007975
-221.339996,176.794296,-138.832169,7.232970,300.000000,22.521940,0.007398
-221.339996,199.952499,-124.920662,7.853459,310.000000,24.244658,0.007305
-221.339996,220.441025,-104.742683,7.956572,320.000000,25.230709,0.007599
-221.339996,236.176987,-84.450783,7.579266,330.000000,25.450142,0.008253
-221.339996,251.135422,-57.855579,6.746262,340.000000,24.896284,0.009416
-221.339996,259.926178,-32.056808,5.559664,350.000000,23.585966,0.011348
-249.007492,249.250076,0.000020,3.858031,0.000000,21.559002,0.016058
-249.007492,241.768921,31.340185,5.207428,10.000000,23.585966,0.012353
-249.007492,234.307693,56.214237,6.420898,20.000000,24.896286,0.010071
-249.007492,219.221970,81.313957,7.172572,30.000000,25.450142,0.008919
-249.007492,207.029465,99.215721,7.576944,40.000000,25.230709,0.008155
-249.007492,186.924362,119.319115,7.512690,50.000000,24.244654,0.007795
-249.007492,170.008133,128.537354,6.913325,60.000000,22.521938,0.007902
-249.007492,139.184235,140.077652,5.870571,70.000000,20.114902,0.008492
-249.007492,90.894737,149.621964,4.269368,80.000000,17.096689,0.010516
-249.007492,-0.000001,153.158127,2.245709,90.000000,13.559000,0.017632
-249.007492,-90.894737,149.621964,4.269369,100.000000,17.096689,0.010516
-249.007492,-139.184219,140.077652,5.870571,110.000000,20.114902,0.008492
-249.007492,-170.008102,128.537354,6.913325,120.000000,22.521938,0.007902
-249.007492,-186.924332,119.319084,7.512690,130.000000,24.244654,0.007795
-249.007492,-207.029434,99.215736,7.576944,140.000000,25.230709,0.008155
-249.007492,-219.221970,81.313988,7.172573,150.000000,25.450142,0.008919
-249.007492,-234.307678,56.214264,6.420899,160.000000,24.896286,0.010071
-249.007492,-241.768921,31.340210,5.207429,170.000000,23.585970,0.012353
-249.007492,-249.250107,-0.000020,3.858031,180.000000,21.559002,0.016058
-249.007492,-241.768936,-31.340204,5.207428,190.000000,23.585968,0.012353
-249.007492,-234.307678,-56.214245,6.420898,200.000000,24.896286,0.010071
-249.007492,-219.221970,-81.313972,7.172572,210.000000,25.450142,0.008919
-249.007492,-207.029465,-99.215736,7.576945,220.000000,25.230711,0.008155
-249.007492,-186.924377,-119.319115,7.512690,230.000000,24.244656,0.007795
-249.007492,-170.008133,-128.537338,6.913325,240.000000,22.521940,0.007902
-249.007492,-139.184219,-140.077652,5.870572,250.000000,20.114906,0.008492
-249.007492,-90.894783,-149.621948,4.269370,260.000000,17.096691,0.010516
-249.007492,-0.000128,-153.158157,2.245711,270.000000,13.559004,0.017632
-249.007492,90.894867,-149.621964,4.269372,280.000000,17.096697,0.010516
-249.007492,139.184296,-140.077652,5.870573,290.000000,20.114910,0.008492
-249.007492,170.008163,-128.537308,6.913325,300.000000,22.521940,0.007902
-249.007492,186.924423,-119.319092,7.512691,310.000000,24.244658,0.007795
-249.007492,207.029465,-99.215698,7.576944,320.000000,25.230709,0.008155
-249.007492,219.221970,-81.313942,7.172571,330.000000,25.450142,0.008919
-249.007492,234.307724,-56.214222,6.420897,340.000000,24.896284,0.010071
-249.007492,241.768921,-31.340174,5.207427,350.000000,23.585966,0.012353
-276.674988,228.159912,0.000020,3.447122,0.000000,21.559002,0.018390
-276.674988,222.383667,29.322882,4.854336,10.000000,23.585966,0.013506
-276.674988,214.366074,55.284512,6.024887,20.000000,24.896286,0.010963
-276.674988,202.763016,77.068932,6.784896,30.000000,25.450142,0.009628
-276.674988,190.407883,94.960754,7.185532,40.000000,25.230709,0.008790
-276.674988,175.698135,109.789146,7.120749,50.000000,24.244654,0.008417
-276.674988,159.178604,118.623619,6.548104,60.000000,22.521938,0.008538
-276.674988,132.486572,129.527527,5.609088,70.000000,20.114902,0.009051
-276.674988,92.831856,136.456329,4.078672,80.000000,17.096689,0.011171
-276.674988,-0.000001,140.140579,2.134880,90.000000,13.559000,0.018729
-276.674988,-92.831841,136.456329,4.078673,100.000000,17.096689,0.011171
-276.674988,-132.486557,129.527527,5.609088,110.000000,20.114902,0.009051
-276.674988,-159.178589,118.623619,6.548105,120.000000,22.521938,0.008538
-276.674988,-175.698059,109.789146,7.120749,130.000000,24.244654,0.008417
-276.674988,-190.407791,94.960754,7.185532,140.000000,25.230709,0.008790
-276.674988,-202.763062,77.068962,6.784897,150.000000,25.450142,0.009628
-276.674988,-214.366028,55.284557,6.024888,160.000000,24.896286,0.010963
-276.674988,-222.383652,29.322912,4.854338,170.000000,23.585970,0.013506
-276.674988,-228.159912,-0.000025,3.447122,180.000000,21.559002,0.018390
-276.674988,-222.383728,-29.322906,4.854338,190.000000,23.585968,0.013506
-276.674988,-214.366013,-55.284534,6.024887,200.000000,24.896286,0.010963
-276.674988,-202.763062,-77.068962,6.784897,210.000000,25.450142,0.009628
-276.674988,-190.407837,-94.960754,7.185533,220.000000,25.230711,0.008790
-276.674988,-175.698074,-109.789124,7.120749,230.000000,24.244656,0.008417
-276.674988,-159.178574,-118.623619,6.548105,240.000000,22.521940,0.008538
-276.674988,-132.486557,-129.527512,5.609089,250.000000,20.114906,0.009051
-276.674988,-92.831886,-136.456345,4.078674,260.000000,17.096691,0.011171
-276.674988,-0.000131,-140.140625,2.134881,270.000000,13.559004,0.018729
-276.674988,92.831978,-136.456345,4.078677,280.000000,17.096697,0.011171
-276.674988,132.486618,-129.527512,5.609090,290.000000,20.114910,0.009051
-276.674988,159.178604,-118.623589,6.548105,300.000000,22.521940,0.008538
-276.674988,175.698120,-109.789131,7.120750,310.000000,24.244658,0.008417
-276.674988,190.407883,-94.960754,7.185532,320.000000,25.230709,0.008790
-276.674988,202.763046,-77.068932,6.784896,330.000000,25.450142,0.009628
-276.674988,214.366074,-55.284515,6.024885,340.000000,24.896284,0.010963
-276.674988,222.383682,-29.322870,4.854336,350.000000,23.585966,0.013506
-304.342468,206.543396,0.000020,3.084213,0.000000,21.559002,0.020965
-304.342468,202.765884,27.194283,4.530216,10.000000,23.585966,0.014722
-304.342468,194.288681,53.994335,5.650917,20.000000,24.896286,0.011920
-304.342468,185.991196,72.805046,6.437284,30.000000,25.450142,0.010337
-304.342468,173.446976,91.125305,6.792049,40.000000,25.230709,0.009502
-304.342468,164.018295,100.137001,6.736876,50.000000,24.244654,0.009096
-304.342468,148.097885,108.608360,6.199569,60.000000,22.521938,0.009215
-304.342468,125.707527,118.941063,5.360706,70.000000,20.114902,0.009633
-304.342468,94.656898,123.267982,3.897876,80.000000,17.096689,0.011852
-304.342468,0.000001,127.105019,2.032822,90.000000,13.559000,0.019845
-304.342468,-94.656891,123.267975,3.897877,100.000000,17.096689,0.011852
-304.342468,-125.707542,118.941071,5.360706,110.000000,20.114902,0.009633
-304.342468,-148.097839,108.608360,6.199568,120.000000,22.521938,0.009215
-304.342468,-164.018265,100.136993,6.736876,130.000000,24.244654,0.009096
-304.342468,-173.446915,91.125328,6.792049,140.000000,25.230709,0.009502
-304.342468,-185.991196,72.805084,6.437285,150.000000,25.450142,0.010337
-304.342468,-194.288742,53.994366,5.650919,160.000000,24.896286,0.011920
-304.342468,-202.765884,27.194315,4.530219,170.000000,23.585970,0.014722
-304.342468,-206.543396,-0.000025,3.084213,180.000000,21.559002,0.020965
-304.342468,-202.765884,-27.194296,4.530218,190.000000,23.585968,0.014722
-304.342468,-194.288742,-53.994354,5.650918,200.000000,24.896286,0.011920
-304.342468,-185.991211,-72.805077,6.437285,210.000000,25.450142,0.010337
-304.342468,-173.446945,-91.125313,6.792050,220.000000,25.230711,0.009502
-304.342468,-164.018265,-100.137001,6.736876,230.000000,24.244656,0.009096
-304.342468,-148.097870,-108.608368,6.199569,240.000000,22.521940,0.009215
-304.342468,-125.707550,-118.941078,5.360707,250.000000,20.114906,0.009633
-304.342468,-94.656944,-123.267975,3.897878,260.000000,17.096691,0.011852
-304.342468,-0.000141,-127.105019,2.032824,270.000000,13.559004,0.019845
-304.342468,94.657036,-123.267982,3.897880,280.000000,17.096697,0.011852
-304.342468,125.707588,-118.941078,5.360708,290.000000,20.114910,0.009633
-304.342468,148.097885,-108.608345,6.199569,300.000000,22.521940,0.009215
-304.342468,164.018326,-100.136993,6.736877,310.000000,24.244658,0.009096
-304.342468,173.446945,-91.125313,6.792049,320.000000,25.230709,0.009502
-304.342468,185.991150,-72.805031,6.437284,330.000000,25.450142,0.010337
-304.342468,194.288696,-53.994328,5.650916,340.000000,24.896284,0.011920
-304.342468,202.765915,-27.194265,4.530217,350.000000,23.585966,0.014722
-332.009979,184.665390,0.000025,2.768635,0.000000,21.559002,0.023754
-332.009979,183.017517,24.964830,4.234115,10.000000,23.585966,0.015997
-332.009979,174.202927,52.124619,5.274767,20.000000,24.896286,0.013020
-332.009979,167.760468,69.334160,6.070393,30.000000,25.450142,0.011174
-332.009979,157.479507,84.037025,6.388542,40.000000,25.230709,0.010323
-332.009979,148.645676,91.172783,6.269909,50.000000,24.244654,0.010034
-332.009979,136.998337,98.528694,5.871714,60.000000,22.521938,0.009925
-332.009979,118.157631,107.188751,5.060969,70.000000,20.114902,0.010411
-332.009979,93.571831,109.979088,3.687000,80.000000,17.096689,0.012730
-332.009979,0.000002,114.057030,1.938708,90.000000,13.559000,0.020978
-332.009979,-93.571785,109.979004,3.687000,100.000000,17.096689,0.012730
-332.009979,-118.157661,107.188774,5.060970,110.000000,20.114902,0.010411
-332.009979,-136.998322,98.528694,5.871714,120.000000,22.521938,0.009925
-332.009979,-148.645645,91.172760,6.269910,130.000000,24.244654,0.010034
-332.009979,-157.479416,84.036995,6.388541,140.000000,25.230709,0.010323
-332.009979,-167.760468,69.334206,6.070394,150.000000,25.450142,0.011174
-332.009979,-174.202927,52.124664,5.274768,160.000000,24.896286,0.013020
-332.009979,-183.017456,24.964859,4.234116,170.000000,23.585970,0.015997
-332.009979,-184.665390,-0.000031,2.768635,180.000000,21.559002,0.023754
-332.009979,-183.017532,-24.964849,4.234116,190.000000,23.585968,0.015997
-332.009979,-174.202942,-52.124645,5.274768,200.000000,24.896286,0.013020
-332.009979,-167.760468,-69.334198,6.070394,210.000000,25.450142,0.011174
-332.009979,-157.479462,-84.037010,6.388542,220.000000,25.230711,0.010323
-332.009979,-148.645660,-91.172783,6.269910,230.000000,24.244656,0.010034
-332.009979,-136.998306,-98.528687,5.871714,240.000000,22.521940,0.009925
-332.009979,-118.157661,-107.188782,5.060971,250.000000,20.114906,0.010411
-332.009979,-93.571838,-109.979065,3.687001,260.000000,17.096691,0.012730
-332.009979,-0.000144,-114.057068,1.938710,270.000000,13.559004,0.020978
-332.009979,93.571869,-109.979065,3.687003,280.000000,17.096697,0.012730
-332.009979,118.157661,-107.188782,5.060972,290.000000,20.114910,0.010411
-332.009979,136.998367,-98.528687,5.871715,300.000000,22.521940,0.009925
-332.009979,148.645721,-91.172783,6.269911,310.000000,24.244658,0.010034
-332.009979,157.479492,-84.037003,6.388542,320.000000,25.230709,0.010323
-332.009979,167.760452,-69.334167,6.070393,330.000000,25.450142,0.011174
-332.009979,174.202866,-52.124607,5.274765,340.000000,24.896284,0.013020
-332.009979,183.017532,-24.964823,4.234115,350.000000,23.585966,0.015997
-359.677490,162.552307,0.000031,2.450899,0.000000,21.559002,0.027287
-359.677490,161.593872,25.188009,3.883606,10.000000,23.585966,0.017756
-359.677490,154.018921,50.016266,4.942046,20.000000,24.896286,0.014132
-359.677490,147.773605,66.941414,5.684036,30.000000,25.450142,0.012171
-359.677490,142.036057,74.943710,5.976058,40.000000,25.230709,0.011277
-359.677490,133.306519,81.838768,5.858390,50.000000,24.244654,0.010985
-359.677490,123.913521,88.895500,5.506392,60.000000,22.521938,0.010816
-359.677490,110.338051,94.298576,4.708357,70.000000,20.114902,0.011453
-359.677490,90.835358,96.703156,3.494429,80.000000,17.096689,0.013624
-359.677490,0.000002,100.993439,1.851737,90.000000,13.559000,0.022128
-359.677490,-90.835327,96.703125,3.494429,100.000000,17.096689,0.013624
-359.677490,-110.338036,94.298561,4.708357,110.000000,20.114902,0.011453
-359.677490,-123.913521,88.895500,5.506392,120.000000,22.521938,0.010816
-359.677490,-133.306519,81.838753,5.858390,130.000000,24.244654,0.010985
-359.677490,-142.035995,74.943703,5.976058,140.000000,25.230709,0.011277
-359.677490,-147.773605,66.941429,5.684036,150.000000,25.450142,0.012171
-359.677490,-154.018906,50.016296,4.942047,160.000000,24.896286,0.014132
-359.677490,-161.593857,25.188028,3.883608,170.000000,23.585970,0.017756
-359.677490,-162.552277,-0.000036,2.450899,180.000000,21.559002,0.027287
-359.677490,-161.593857,-25.188019,3.883607,190.000000,23.585968,0.017756
-359.677490,-154.018875,-50.016285,4.942047,200.000000,24.896286,0.014132
-359.677490,-147.773590,-66.941414,5.684036,210.000000,25.450142,0.012171
-359.677490,-142.036026,-74.943718,5.976058,220.000000,25.230711,0.011277
-359.677490,-133.306534,-81.838768,5.858390,230.000000,24.244656,0.010985
-359.677490,-123.913521,-88.895485,5.506392,240.000000,22.521940,0.010816
-359.677490,-110.338043,-94.298592,4.708358,250.000000,20.114906,0.011453
-359.677490,-90.835381,-96.703178,3.494430,260.000000,17.096691,0.013624
-359.677490,-0.000146,-100.993446,1.851739,270.000000,13.559004,0.022128
-359.677490,90.835419,-96.703148,3.494432,280.000000,17.096697,0.013624
-359.677490,110.338066,-94.298584,4.708359,290.000000,20.114910,0.011453
-359.677490,123.913567,-88.895485,5.506392,300.000000,22.521940,0.010816
-359.677490,133.306610,-81.838783,5.858392,310.000000,24.244658,0.010985
-359.677490,142.036087,-74.943733,5.976058,320.000000,25.230709,0.011277
-359.677490,147.773605,-66.941406,5.684035,330.000000,25.450142,0.012171
-359.677490,154.018921,-50.016270,4.942046,340.000000,24.896284,0.014132
-359.677490,161.593918,-25.187998,3.883605,350.000000,23.585966,0.017756
-387.344971,140.332855,0.000031,2.220996,0.000000,21.559002,0.030474
-387.344971,139.178513,26.582886,3.561018,10.000000,23.585966,0.019682
